alert_id,station_name,river_name,district,state_name,sampling_date,month,alert_types,severity,predicted_compliance_label,predicted_non_compliance_probability,risk_score,risk_category,violation_reasons,label_confidence,explanation,recommended_action
ca9e3392,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",Krishna,Satara,Maharashtra,07-02-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.36,Low Risk,BOD (4.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
1dc95e28,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",Koyna,Satara,Maharashtra,07-03-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.53,Low Risk,BOD (4.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
3897685a,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",Krishna,Satara,Maharashtra,07-07-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
15d0089e,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",Nira,Satara,Maharashtra,07-02-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,6.14,Low Risk,DO (4.7 < 5); BOD (7.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
3c9b915e,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",Nira,Satara,Maharashtra,07-02-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.55,Low Risk,BOD (6.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
d6d35ac0,"Urmodi river at Nagthne, Village. Nagthane,Taluka. Satara, District. Satara.",Urmodi,Satara,Maharashtra,07-03-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.8,Low Risk,DO (4.9 < 5),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
c9769f3a,"Venna river at  Mahabaleshwar, Village. Mahabaleshwar, Taluka. Mahabaleshwar, District. Satara.",Venna,Satara,Maharashtra,07-07-2025,Jul,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.34,Low Risk,BOD (3.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
cb248dd3,"Venna river at Mahuli, Village. Mahuli, Taluka. Mahuli, District. Satara.",Venna,Satara,Maharashtra,07-02-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
ef9f55ce,"Bhima river at Takli near Karnataka border, Village. Takali, Taluka. South Solapur,  District. Solapur.",Bhima,Solapur,Maharashtra,07-03-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,3.62,Low Risk,BOD (6.4 > 3); pH (8.7 not in 6.5-8.5),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
2878734f,"Bhima river at Narsingpur  near Sangam bridge after confluence with Nira, Village. Narsingpur, Taluka.Malshiros, District. Solapur.",Bhima,Solapur,Maharashtra,07-04-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.34,Low Risk,BOD (3.4 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
1e030c5a,"Chandrabhaga river at U/s of Pandharpur town, Village. Gursale,Taluka. Pandharpur, District. Solapur.",Chandrabhaga,Solapur,Maharashtra,07-05-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
501540fb,"Chandrabhaga river at D/s of Pandharpur town rear Vishnupant Mandir, Village. Gopalpur,Taluka. Pandharpur,District. Solapur.",Chandrabhaga,Solapur,Maharashtra,07-05-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
6adde87a,"Sina river near Laboti toll naka, Village. Laboti,Taluka. Mohal, District. Solapur.",Sina,Solapur,Maharashtra,07-04-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.38,Low Risk,BOD (5.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
d0ac3abe,"Nalla at D/s of Aklai Mandir, Village. Aklai, Taluka. Malshiras, District. Solapur.",Nala,Solapur,Maharashtra,07-04-2025,Jul,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,2.07,Low Risk,BOD (5.0 > 3); pH (8.6 not in 6.5-8.5),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
f77dbe1e,"Ujani dam pumping station, Dist- Solapur ",Ujani,Solapur,Maharashtra,07-04-2025,Jul,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.53,Low Risk,BOD (3.2 > 3); pH (8.6 not in 6.5-8.5),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
539c4346,"Godavari river at Jaikwadi Dam, Village. Paithan, Taluka. Paithan, District.Ch. Sambhaji Nagar.",Godavari,Ch. Sambhaji Nagar,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
5803a255,"Godavari river at U/s of Paithan at Paithan intake pump house, Village. Jayakwadi, Taluka. Paithan, District. Ch. Sambhaji Nagar.",Godavari,Ch. Sambhaji Nagar,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
0dd9955e,"Godavari river at D/s of Paithan at Pathegaon bridge, Village. Pathegaon, Taluka. Paithan, District. Ch. Sambhaji Nagar.",Godavari,Ch. Sambhaji Nagar,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
4a1e56b2,"Godavari river at U/s of Aurangabad Reservoir,Kaigaon Tokka near Kaigaon bridge,Village. Kaigaon,Taluka. Gangapur,District. Ch. Sambhaji Nagar.",Godavari,Ch. Sambhaji Nagar,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
b9195c96,"Godavari river at Jalna Intake water pump house, Village. Shahabad, Taluka. Ambad, District. Jalna.",Godavari,Jalna,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.51,Low Risk,BOD (3.6 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
6ddd7a2c,"Bindusara river at Beed, near intake water pump house at Dam, Village. Paligaon, Taluka. Beed, District. Beed.",Bindusara,Beed,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
037ea798,"Godavari river at Latur water intake near Pump house. Village. Dhamegaon, Taluka. Kalumb, District. Dharashiv",Godavari,Latur,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,1.02,Low Risk,BOD (4.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
0572fbbb,"Manjra river at D/s of Latur, near Latur. Nanded bridge, Village. Bhatkheda, Taluka. Latur, District. Latur.",Manjra,Latur,Maharashtra,09-02-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
975ee307,"Godavari river at Raher, Village.Raher, Taluka. Nayagaon, District. Nanded.",Godavari,Nanded,Maharashtra,09-05-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.68,Low Risk,BOD (3.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
a95757cb,"Godavari river near Intake water pump house, Village. Vishnupuri, Taluka. Nanded, District. Nanded.",Godavari,Nanded,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
cef5d21d,"Asna River, Dist- Nanded",Asna,Nanded,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,6.38,Low Risk,DO (4.5 < 5); BOD (5.8 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
c3ad7f10,"Purna River, Yeldari dam, Dist- Parbhani",Purna,Parbhani,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,0.85,Low Risk,BOD (4.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
705e9f4a,"Krishna river at Maighat, Village. Gawali gally, Taluka. Miraj,  District. Sangli.",Krishna,Sangli,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
da0b5e09,"Vashishti river at D/s of Three M Paper Mills near Chiplun water intake  jackwell,  Village. Kherdi, Taluka. Chiplun, District. Ratnagiri.",Vashishti,Ratnagiri,Maharashtra,09-04-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
a4041a15,"Sea Water at Ganapathipule, Village. Ganapatipule, Taluka. Ratnagiri,  District. Ratnagiri.",Sea,Ratnagiri,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,9.36,Low Risk,BOD (14.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
7fd741d8,"Sea water at Bhagwati Bunder, Ratnagiri near Ultra Tech Cement Jetty , Village. Mirkarwada, Taluka. Ratnagiri, District. Ratnagiri.",Sea,Ratnagiri,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.06,Low Risk,BOD (16.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
605f7d7f,"Savitri river Jackwell at Upsa kendre , Village. Nangalwadi, Taluka. Mahad, District. Raigad.",Savitri,Raigad,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
bd4192da,"Savitri river at Muthavali village,  Village. Muthavali, Taluka. Mahad, District. Raigad.",Savitri,Raigad,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance,High,Non-Compliant,1.0,0.17,Low Risk,BOD (3.2 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance",Inspect nearby discharge source and issue warning.
e6bb54bf,"Sea water at Gateway of India, Village. Colaba, Taluka. Colaba, District. Mumbai.",Sea,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,14.11,Low Risk,DO (4.3 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
32c9cb5a,"Sea water at Charni road choupathy, Village. Girgaon, Taluka. Mumbai, District. Mumbai.",Sea,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.71,Low Risk,DO (4.6 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
700a918e,"Sea water at Worli seaface, Village. Worli, Taluka. Worli, District. Mumbai.",Sea,Mumbai,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.71,Low Risk,DO (4.6 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
8f31c51e,"Mahim creek at Mahim Bay, Village. Mahim, Taluka. Mumbai, District. Mumbai.",Mahim,Mumbai,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.34,Low Risk,DO (4.7 < 5); BOD (13.5 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
411902cd,"Sea water at Shivaji park ( Dadar choupathy), Village. Dadar, Taluka.Dadar,  District. Mumbai.",Sea,Mumbai,Maharashtra,09-10-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.71,Low Risk,DO (4.6 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
bac04866,"Sea water at Haji Ali, Village. Worli, Taluka. Worli, District. Mumbai.",Sea,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,10.06,Low Risk,DO (4.7 < 5); BOD (12.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
35cfe402,"Sea water at Malabar Hill, Village. Walkeshwar,Taluka. Mumbai,District. Mumbai.",Sea,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,8.46,Low Risk,DO (4.9 < 5); BOD (12.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
60188081,"Thane creek at Elephanta Island, Village. Elephanta Island , Taluka. Mumbai, District. Mumbai.",Thane,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,11.34,Low Risk,DO (4.7 < 5); BOD (13.5 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
fe9012f4,"Sea water at Nariman Point, Village. Colaba, Taluka. Colaba, District. Mumbai.",Sea,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,12.51,Low Risk,DO (4.5 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
ca502871,"Mithi river near Road bridge, Village. Mahim, Taluka. Bandra, District. Mumbai.",Mithi,Mumbai,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,24.77,Low Risk,DO (3.5 < 5); BOD (18.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
04126138,"Sea water at Versova beach, Village. Versova, Taluka. Andheri, District. Mumbai.",Sea,Mumbai,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,10.96,Low Risk,DO (4.8 < 5); BOD (14.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
3d1d21f1,"Sea water at Juhu beach,  Village. Juhugaon, Taluka. Santacruz,  District. Mumbai.",Sea,Mumbai,Maharashtra,09-03-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,14.91,Low Risk,DO (4.2 < 5); BOD (13.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
8c2b69a1,"Rabodi nalla, Village. Rabodi,Taluka. Thane, District. Thane.",Rabodi,Thane,Maharashtra,09-09-2025,Sep,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,Non-Compliant,1.0,34.37,Moderate Risk,DO (2.3 < 5); BOD (18.0 > 3),High,"Triggered by: Regulatory Violation, ML Non-Compliance, Persistent Hotspot",Escalate for immediate field inspection and source tracking.
