alert_id,station_name,river_name,alert_type,severity,risk_score,risk_category,violation_reasons,top_model_drivers,rule_explanation,shap_explanation,historical_context_if_available,recommended_action
6a2a5061,"Waghur river at. Sakegaon before Confluence with Tapi river, Village. Sakegaon,Taluka. Jalgaon,District. Jalgaon.",Waghur,Regulatory Violation | ML Non-Compliance,High,1.02,Low Risk,BOD (4.2 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3); pH is 8.70 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
77b9a65f,"Girna river at Jalgaon at intake of Girna pump huose, Village. Girna pump house area, Taluka. Jalgaon, District. Jalgaon.",Girna,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.40 mg/L (above 3); pH is 8.70 (outside 6.5-8.5). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
3ce19542,"Tapi river at Ubad village near Gujratborder, Village. Ubad, Taluka. Shahada, District. Nandurbar.",Tapi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.51,Low Risk,BOD (3.6 > 3),,Non-compliant because DO is 4.20 mg/L (below 5); BOD is 6.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
551d2ca4,"Amravati river at D/s. of Dondaicha, Village. Dondaicha, Taluka. Dhule, District. Dhule.",Amravati,Low Confidence Data,Info,0.0,Unknown,,,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
54e7331c,"Burai river before confluence to Tapi river, Village. Mukudas, Taluka. Dhule, District. Dhule.",Burai,Regulatory Violation | ML Non-Compliance,High,0.68,Low Risk,BOD (3.8 > 3),,"Insufficient core data (DO, BOD, pH all missing) to evaluate compliance.",,None,Monitor closely and verify at next sampling cycle
7f8fa6c1,"Gomai river D/s. of Shahada, Village. Shahada,Taluka. Dhule,District. Dhule.",Gomai,Regulatory Violation | ML Non-Compliance,High,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because DO is 4.00 mg/L (below 5); BOD is 8.80 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
e9620c02,"Kan river at Sakri water works, Village. Sakri, Taluka. Dhule, District. Dhule.",Kan,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
b688647a,"Panzara river, Near Panzarakan SSK Ltd, Village. Panzara,Taluka. Dhule, District. Dhule.",Panzara,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because BOD is 4.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
40d4e530,"Rangavali river at D/s of Navapur near Rangavali bridge, Village. Navapur, Taluka. Navapur, District. Nandurbar.",Rangavali,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.53,Low Risk,BOD (4.8 > 3),,Non-compliant because BOD is 4.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
c58b19b8,"Nira river at Sarola bridge, Village. Sarola, Taluka.Bhor, District. Pune.",Nira,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because DO is 4.50 mg/L (below 5); BOD is 6.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ed228c04,"Mutha river at Sangam bridge near Ganapathyghat, Village . Shivaji Nagar,  Taluka. Pune, District. Pune.",Mutha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,5.26,Low Risk,DO (4.8 < 5); BOD (7.3 > 3),,Non-compliant because DO is 2.40 mg/L (below 5); BOD is 27.00 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
d35d3273,"Mula - Mutha river at Mundhawa bridge,Village. Mundhawa,Taluka. Haweli,District. Pune.",River,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,4.77,Low Risk,BOD (8.6 > 3),,Non-compliant because DO is 4.10 mg/L (below 5); BOD is 12.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
757eafa7,"Mula river at Aundh bridge, Village. Aundhgaon,Taluka. Haweli, District. Pune.",Mula,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.38,Low Risk,BOD (5.8 > 3),,Non-compliant because DO is 4.10 mg/L (below 5); BOD is 7.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
5c9d4966,"Mula river at Harrison bridge near Mula.Pawana sangam, Village. Bopodi,Taluka. Haweli, District. Pune.",Mula,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.91,Low Risk,BOD (7.6 > 3),,Non-compliant because DO is 4.40 mg/L (below 5); BOD is 7.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
30ca6c64,"Nira river at D/s of Jubilant Organosis,  Village. Nimbut, Taluka. Baramati, District. Pune.",Nira,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.74,Low Risk,BOD (7.4 > 3),,Non-compliant because BOD is 5.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
69c70298,"Nira river at U/s of Jubilant Organosis, Village. Nira (Dattaghat),Taluka. Baramati, District. Pune.",Nira,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.55,Low Risk,BOD (6.0 > 3),,Non-compliant because BOD is 3.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
a11a7a8c,"Mutha river near Veer Savarkar Bhavan, Village. Pune  M.C, Taluka. Pune, District .Pune.",Mutha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,12.6,Low Risk,DO (4.0 < 5); BOD (8.4 > 3),,Non-compliant because DO is 2.20 mg/L (below 5); BOD is 28.00 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
b13892f2,"Mutha river at Deccan bridge, Village. Deccan,Taluka. Pune, District. Pune.",Mutha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,15.68,Low Risk,DO (3.7 < 5); BOD (9.2 > 3),,Non-compliant because DO is 2.10 mg/L (below 5); BOD is 28.00 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
f609a0bd,"Bhima river at Pune (Mutha river) at U/s of Vithalwadi near Shankar Mandir, Village. Vithalwadi, Taluka. Haweli, District. Pune.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.66,Low Risk,BOD (7.3 > 3),,Non-compliant because DO is 1.30 mg/L (below 5); BOD is 26.00 mg/L (above 3). Risk category: Moderate Risk.,,None,Dispatch immediate field monitoring team
98fa3a2e,"Bhima river at D/s of Bundgarden, Village . Yerwada,Taluka. Haweli, District. Pune.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,9.11,Low Risk,DO (4.5 < 5); BOD (9.0 > 3),,Non-compliant because DO is 3.90 mg/L (below 5); BOD is 13.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
a7634527,"Bhima river after confluence with Mula.Mutha at Pargaon near Vasant Bandara,Village. Pargaon,Taluka. Daund, District. Pune.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,4.43,Low Risk,BOD (8.2 > 3),,Non-compliant because DO is 3.20 mg/L (below 5); BOD is 13.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
dc56db99,"Bhima river at Daund near Mahadev temple,Village. Daund, Taluka. Daund, District. Pune.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.13,Low Risk,BOD (5.5 > 3),,Non-compliant because DO is 3.80 mg/L (below 5); BOD is 12.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
31c6a799,"Indrayani river at D/s of Alandigaon, Village. Alandigaon, Taluka. Haweli, District. Pune.",Indrayani,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.04,Low Risk,BOD (5.4 > 3),,Non-compliant because BOD is 6.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
39a44429,"Bhima river at Koregaon near Koregaon bridge, Village. Koregaon,Taluka. Shirur, District. Pune.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because BOD is 4.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
b7efe56c,"Ghod river at Shirur, Village. Shirur,Taluka. Shirur,District. Pune.",Ghod,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
e15eaa02,"Indrayani river at D/s of Moshi village. Village. Moshi,  Taluka. Haweli, District. Pune.",Indrayani,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.53,Low Risk,BOD (4.8 > 3),,Non-compliant because DO is 4.30 mg/L (below 5); BOD is 7.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
21f0868f,"Indrayani river at U/s of Moshigaon,Village. Moshi, Taluka. Haweli, District. Pune.",Indrayani,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.68,Low Risk,BOD (3.8 > 3),,Non-compliant because BOD is 6.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
ef52ecad,"Mula.Mutha river at D/s of Theur, Village. Theur, Taluka. Haweli, District. Pune.",Mula.Mutha,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.57,Low Risk,BOD (7.2 > 3),,Non-compliant because BOD is 7.80 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
47a0912a,"Vel river at Shikrapur, Village. Shikrapur,Taluka. Shirur, District. Pune.",Vel,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.7,Low Risk,BOD (5.0 > 3),,Non-compliant because BOD is 5.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
2cc8c167,"Pawana river at Sangavigaon,  Village. Sangavigaon, Taluka. Haweli, District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance,High,2.21,Low Risk,BOD (5.6 > 3),,Non-compliant because DO is 3.40 mg/L (below 5); BOD is 13.50 mg/L (above 3). Risk category: Low Risk.,,None,Monitor closely and verify at next sampling cycle
45fa6582,"Pawana river at Kasarwadi, Village. Kasarwadi, Taluka. Haweli, District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,7.8,Low Risk,DO (4.6 < 5); BOD (8.4 > 3),,Non-compliant because DO is 3.20 mg/L (below 5); BOD is 15.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
6ce2f4ea,"Pawana river at  Dapodi bridge, at Pawana. Mulla Sangam,  Village. Dapodi, Taluka. Haweli, District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,5.23,Low Risk,DO (4.9 < 5); BOD (8.2 > 3),,Non-compliant because DO is 3.90 mg/L (below 5); BOD is 9.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
880420e8,"Pawana river at Ravet Weir, Village. Ravet, Taluka. Haweli, District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because DO is 4.70 mg/L (below 5); BOD is 7.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
de873d6f,"Pawana river at Chinchwadgaon, Village. Chinchwadgaon,Taluka. Haweli,District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.04,Low Risk,BOD (5.4 > 3),,Non-compliant because DO is 4.10 mg/L (below 5); BOD is 8.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
116ca654,"Pawana river at Pimprigaon, Village. Pimprigaon, Taluka. Haweli, District. Pune.",Pawana,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.4,Low Risk,BOD (7.0 > 3),,Non-compliant because DO is 3.50 mg/L (below 5); BOD is 12.50 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
95d578b4,"Krishna river at Krishna bridge, ( Krishna river at NH.4 bridge ) Village. Karad, Taluka. Karad, District. Satara.",Krishna,Regulatory Violation | ML Non-Compliance,High,1.36,Low Risk,BOD (4.6 > 3),,Label is 'Compliant_Based_On_Available_Parameters'. Measured core values are within limits but data may be partial.,,None,Monitor closely and verify at next sampling cycle
9b34775e,"Krishna river at Kshetra Mahuli, Village. Kshetra.Mahuli,Taluka. Mahuli, District. Satara.",Krishna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.04,Low Risk,BOD (5.4 > 3),,Non-compliant because BOD is 4.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
cb5e434c,"Krishna river at Krishna. Venna Sangam Mahuli , Village. Mahuli,Taluka. Mahuli, District. Satara.",Krishna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.85,Low Risk,BOD (4.0 > 3),,Non-compliant because BOD is 4.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
bef50e4d,"Koyna River at Karad, Village. Karad,Taluka. Karad, District. Satara.",Koyna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,0.94,Low Risk,BOD (4.1 > 3),,Non-compliant because BOD is 4.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
d4139032,"Krishna river at Wai, Village. Wai,Taluka. Wai,District. Satara.",Krishna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because BOD is 7.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
57307945,"Nira river at Sangavi, Village. Sangavi, Taluka. Phaltan, District. Satara.",Nira,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.87,Low Risk,BOD (5.2 > 3),,Non-compliant because BOD is 4.00 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
8d1be52b,"Nira river at Shindewadi,  Village. Shirval, Taluka. Khandala, District. Satara.",Nira,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.28,Low Risk,BOD (4.5 > 3),,Non-compliant because BOD is 5.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
f0037960,"Urmodi river at Nagthne, Village. Nagthane,Taluka. Satara, District. Satara.",Urmodi,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.7,Low Risk,BOD (5.0 > 3),,Non-compliant because BOD is 7.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
aee80d05,"Venna river at Mahuli, Village. Mahuli, Taluka. Mahuli, District. Satara.",Venna,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.02,Low Risk,BOD (4.2 > 3),,Non-compliant because BOD is 3.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
25d909f5,"Bhima river at Takli near Karnataka border, Village. Takali, Taluka. South Solapur,  District. Solapur.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.7,Low Risk,BOD (5.0 > 3),,Non-compliant because BOD is 8.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
995c4394,"Bhima river at Narsingpur  near Sangam bridge after confluence with Nira, Village. Narsingpur, Taluka.Malshiros, District. Solapur.",Bhima,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.53,Low Risk,BOD (4.8 > 3),,Non-compliant because BOD is 7.20 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
5b346b4d,"Chandrabhaga river at U/s of Pandharpur town, Village. Gursale,Taluka. Pandharpur, District. Solapur.",Chandrabhaga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,1.36,Low Risk,BOD (4.6 > 3),,Non-compliant because BOD is 7.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
8dda4ab9,"Chandrabhaga river at D/s of Pandharpur town rear Vishnupant Mandir, Village. Gopalpur,Taluka. Pandharpur,District. Solapur.",Chandrabhaga,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.04,Low Risk,BOD (5.4 > 3),,Non-compliant because DO is 4.70 mg/L (below 5); BOD is 8.60 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
cb2cff38,"Sina river near Laboti toll naka, Village. Laboti,Taluka. Mohal, District. Solapur.",Sina,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,3.74,Low Risk,BOD (7.4 > 3),,Non-compliant because DO is 4.90 mg/L (below 5); BOD is 8.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
e4957c56,"Nalla at D/s of Aklai Mandir, Village. Aklai, Taluka. Malshiras, District. Solapur.",Nala,Regulatory Violation | ML Non-Compliance | Persistent Hotspot,Severe,2.55,Low Risk,BOD (6.0 > 3),,Non-compliant because BOD is 5.40 mg/L (above 3). Risk category: Low Risk.,,None,Dispatch immediate field monitoring team
